,f__Acetivibrionaceae,f__Acetobacteraceae,f__Acidaminococcaceae,f__Actinomycetaceae,f__Acutalibacteraceae,f__Aerococcaceae,f__Aeromonadaceae,f__Akkermansiaceae,f__Alteromonadaceae,f__Amphibacillaceae,f__Anaerofustaceae,f__Anaeroplasmataceae,f__Anaerotignaceae,f__Anaerovoracaceae,f__Anoxybacillaceae,f__Arcobacteraceae,f__Atopobiaceae,f__BX7,f__Bacillaceae,f__Bacillaceae_B,f__Bacillaceae_C,f__Bacillaceae_D,f__Bacillaceae_G,f__Bacillaceae_H,f__Bacillaceae_I,f__Bacillaceae_L,f__Bacteroidaceae,f__Barnesiellaceae,f__Beijerinckiaceae,f__Bifidobacteriaceae,f__Borkfalkiaceae,f__Brachyspiraceae,f__Brevibacillaceae,f__Brevibacteriaceae,f__Bryobacteraceae,f__Burkholderiaceae,f__Butyricicoccaceae,f__CAG-138,f__CAG-239,f__CAG-272,f__CAG-274,f__CAG-288,f__CAG-312,f__CAG-313,f__CAG-314,f__CAG-382,f__CAG-449,f__CAG-508,f__CAG-552,f__CAG-74,f__CAG-826,f__CAG-917,f__CAG-977,f__CAIPTA01,f__Campylobacteraceae,f__Cardiobacteriaceae,f__Carnobacteriaceae,f__Caulobacteraceae,f__Cellulomonadaceae,f__Cellulosilyticaceae,f__Chitinophagaceae,f__Christensenellaceae,f__Clostridiaceae,f__Coprobacteraceae,f__Coriobacteriaceae,f__DSM-1321,f__DSM-18226,f__Dehalobacteriaceae,f__Deinococcaceae,f__Dermabacteraceae,f__Dermatophilaceae,f__Desulfovibrionaceae,f__Dethiosulfovibrionaceae,f__Dialisteraceae,f__Domibacillaceae,f__Dysgonomonadaceae,f__Eggerthellaceae,f__Egibacteraceae,f__Elusimicrobiaceae,f__Enterobacteriaceae,f__Enterococcaceae,f__Erysipelatoclostridiaceae,f__Erysipelotrichaceae,f__Eubacteriaceae,f__Fastidiosipilaceae,f__Filifactoraceae,f__Flavobacteriaceae,f__Frankiaceae,f__Fusobacteriaceae,f__GCA-900066905,f__GWF2-45-14,f__Gastranaerophilaceae,f__Gemellaceae,f__Halomonadaceae,f__Heliobacteriaceae,f__JACDCH01,f__Jeotgalibacillaceae,f__Lachnospiraceae,f__Lactobacillaceae,f__Leptotrichiaceae,f__MARSEILLE-P3954,f__Marinifilaceae,f__Massilibacillaceae,f__Megasphaeraceae,f__Methanobacteriaceae,f__Methanomassiliicoccaceae,f__Methanomethylophilaceae,f__Methylophilaceae,f__Microbacteriaceae,f__Micrococcaceae,f__Microcoleaceae,f__Monoglobaceae,f__Moraxellaceae,f__Muribaculaceae,f__Mycobacteriaceae,f__Mycoplasmoidaceae,f__NSJ-53,f__Negativicoccaceae,f__Neisseriaceae,f__Nitrososphaeraceae,f__Nocardioidaceae,f__Opitutaceae,f__Oscillospiraceae,f__Paenibacillaceae,f__Paludibacteraceae,f__Pasteurellaceae,f__Peptoniphilaceae,f__Peptostreptococcaceae,f__Planococcaceae,f__Porphyromonadaceae,f__Propionibacteriaceae,f__Pseudomonadaceae,f__Pyrinomonadaceae,f__QAKW01,f__Rhizobiaceae,f__Rhizobiaceae_A,f__Rhodobacteraceae,f__Rhodocyclaceae,f__Rikenellaceae,f__Rubrobacteraceae,f__Ruminococcaceae,f__SK-Y3,f__Saccharimonadaceae,f__Salinicoccaceae,f__Salisediminibacteriaceae,f__Selenomonadaceae,f__Shewanellaceae,f__Solirubrobacteraceae,f__Sphingobacteriaceae,f__Sphingomonadaceae,f__Staphylococcaceae,f__Streptococcaceae,f__Streptomycetaceae,f__Streptosporangiaceae,f__Succinivibrionaceae,f__Synergistaceae,f__Syntrophomonadaceae,f__TK06,f__Tannerellaceae,f__Thermaceae,f__Thermicanaceae,f__Turicibacteraceae,f__UBA10450,f__UBA1067,f__UBA1381,f__UBA1390,f__UBA1407,f__UBA1820,f__UBA1829,f__UBA660,f__UBA932,f__UMGS1810,f__Vagococcaceae,f__Veillonellaceae,f__Vibrionaceae,f__Victivallaceae,f__WHSQ01,f__Weeksellaceae,f__X112,f__Xanthobacteraceae,f__Xanthomonadaceae
10317.000011162,0,0,0,0,116,0,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,0,0,0,0,0,15712,0,0,2,0,0,0,0,0,103,102,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,958,0,0,40,0,0,0,0,184,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,473,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,105,0,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000026095,0,0,45,5,69,0,0,475,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,5034,0,0,0,13,0,0,0,0,69,93,0,150,12,0,0,0,127,0,0,0,0,2,18,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0,0,173,0,0,0,0,0,0,0,0,0,2,0,133,0,0,0,0,0,0,0,0,231,0,0,35,115,0,0,32,0,0,0,0,0,0,0,0,1035,0,2164,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,178,0,0,0,0,0,48,0,0,0,0,10,0,0,0,8,0,0,0,0,0,0,0
10317.000010207,0,0,84,0,3,0,0,0,0,0,0,0,22,19,0,0,0,0,2,0,39,0,0,0,0,0,1436,0,0,0,0,0,0,0,0,170,27,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,22,0,6,0,9,0,0,0,0,0,0,0,0,0,0,517,0,977,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,234,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000052409,0,0,7,3,64,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,20,0,40,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,232,0,33,0,0,0,0,0,0,0,0,0,0,0,0,374,0,17,0,0,0,0,0,0,9,0,0,0,0,28,0,0,0,559,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,0,0,9,5,371,0,0,0,0,0,0,0,0,0,0,103,0,491,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,345,0,0,198,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0
10317.000001979,0,0,7,0,1223,0,0,0,0,81,0,0,0,2,0,0,0,0,197,0,311,33,8,47,0,0,20,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,765,0,2,0,0,0,0,0,0,0,0,7,0,0,0,56,0,27,0,12,0,0,0,0,0,0,14,16,0,10,0,0,0,0,89,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,54,0,0,0,0,0,0,0,0,0,0,53,0,86,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
10317.000063073,0,0,0,2,581,0,0,72,0,0,0,0,134,5,0,0,0,0,0,0,0,0,0,0,0,0,2321,0,0,0,0,0,0,0,0,76,21,0,31,0,46,0,0,0,0,0,0,476,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,39,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,8,87,37,0,0,0,0,0,0,0,0,169,0,0,0,0,0,6137,0,0,0,57,0,0,0,0,0,0,0,0,0,19,0,3176,7,0,0,0,0,0,0,0,618,0,0,0,83,4,0,0,0,0,0,0,0,0,0,0,558,0,5558,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,100,0,0,0,2,0,0,0,0,0,0,0
10317.000014902,0,0,0,3,295,0,0,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2,0,562,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,47,0,70,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,2,0,120,0,0,21,0,0,0,9,617,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,764,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,48,0,0,0,0,0,0,0,0,0,0,35,0,323,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
10317.000021191,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000066598,0,0,77,7,54,0,0,2120,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,4252,0,0,8,0,0,0,0,0,3,6,0,2,0,0,0,0,0,0,0,0,99,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,10,0,53,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,41,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2,0,0,0,0,0,3,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0
10317.000054010,0,0,70,0,50,0,0,2,0,0,0,0,7,5,15,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,3,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,56,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,5,0,0,0,0,0,38,0,0,0,0,0,0,514,0,144,0,0,0,0,0,0,0,0,32,0,39,0,0,0,0,0,0,436,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10317.000017765,0,0,157,19,377,113,0,557,0,0,0,0,55,167,0,0,11,0,0,0,0,0,0,0,0,0,4389,279,0,22,7,0,0,0,0,199,39,0,0,9,0,0,0,15,7,0,0,434,0,92,0,0,0,0,24,0,0,0,0,0,0,5,2,0,9,0,0,2,0,9,0,95,0,140,0,0,26,0,0,0,3,97,164,2,9,0,0,0,18,0,0,33,73,0,0,0,0,2104,103,0,0,190,9,0,18,0,0,0,0,2,0,2,0,11,2116,0,0,2,0,0,0,0,810,0,0,3,1322,50,0,173,0,2,0,0,0,0,0,0,1464,0,1604,0,0,0,0,0,0,0,0,2,0,153,0,0,0,9,0,0,1068,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2
10317.000018081,0,0,33,0,2816,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811,50,0,29,5,0,0,0,0,0,59,2,5,23,0,0,0,0,8,0,0,122,10,385,5,0,0,0,0,0,0,0,0,8,0,0,327,0,8,0,0,0,0,0,0,9,0,218,0,0,7,0,0,0,7,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3905,32,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,247,0,0,72,0,215,0,0,0,0,0,0,0,0,0,0,145,0,1669,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,55,0,0,26,0,0,5,0,0,0,0,28,22,0,0,81,0,0,0,0,0,0,0
10317.000058847,0,0,0,0,1597,0,0,27,0,0,0,0,48,18,0,0,0,0,0,0,0,0,0,0,0,0,7246,490,0,5,4,0,0,0,4,152,12,0,161,28,0,0,0,0,0,0,0,31,0,159,0,0,0,0,0,0,0,0,0,0,0,0,82,81,16,4,0,0,0,0,0,86,0,704,0,0,2,0,0,0,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4351,8,0,0,188,0,0,0,0,0,0,0,0,0,0,22,675,0,0,0,0,0,0,0,0,1057,0,0,9,2,100,362,4,0,0,0,0,0,0,0,0,736,0,1673,0,0,0,0,9,0,0,0,4,0,28,0,0,0,0,0,0,1119,0,0,13,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000030344,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,47,0,3,0,0,0,0,0,36,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,7,0,5,0,0,2,0,0,64,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,47,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000013277,0,0,53,0,366,0,0,11,0,0,0,0,5,3,0,0,2,3,0,0,0,0,0,0,0,0,1667,24,0,3,0,0,0,0,0,15,0,9,5,9,0,0,0,0,0,0,0,194,0,23,0,0,0,0,0,0,0,0,0,3,0,0,14,6,14,0,0,0,0,0,0,41,0,0,0,0,12,0,0,1,2,28,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,435,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,247,0,419,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,0,0,0,0,0
10317.000032738,0,0,0,0,2,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,39,0,10,0,0,2,0,0,0,241,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3,2,0,0,0,0,0,0,0,0,0,0,20,0,231,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,104,0,0,0,0,0,0,0,0,760,0,0,0,5,0,0,0
10317.000042747,0,0,11,0,191,0,0,204,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,8698,505,0,58,0,0,0,0,0,48,23,0,9,5,0,0,0,0,0,0,0,214,0,15,0,0,0,0,0,0,0,0,0,0,0,0,306,12,23,0,29,0,0,0,0,6,0,0,0,0,15,0,0,0,104,79,273,0,0,0,0,0,2,0,0,0,0,0,0,0,0,491,0,0,0,98,2,0,6,0,0,0,0,2,0,0,0,0,18,0,0,0,3,0,0,0,74,0,0,65,4,224,99,11,0,0,0,0,0,0,0,0,3193,0,1223,0,0,0,0,0,0,0,0,0,0,33,25,0,0,0,0,0,303,0,0,37,0,0,7,0,0,0,0,5,0,0,0,9,0,0,0,5,0,0,0
10317.000029571,0,0,0,0,392,0,0,26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1905,247,0,11,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,14,0,110,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,31,0,51,0,0,13,0,0,0,3,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1510,0,0,0,63,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,276,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,285,0,0,0,0,0,0,6,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0
10317.000026026,0,0,0,0,69,0,0,2,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1052,116,0,0,0,0,0,0,0,13,9,34,24,5,0,0,0,0,0,0,0,98,0,338,0,0,0,0,0,0,0,0,0,0,0,0,247,0,3,0,0,0,0,0,0,0,0,38,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1403,0,0,0,36,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,200,0,1349,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,8,0,108,0,0,0,2,0,0,0,0,0,0,0
10317.000015013,0,0,141,0,495,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1112,14,0,306,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,4,11,0,46,0,0,0,0,0,0,23,0,9,0,0,4,0,0,0,0,78,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,0,0,0,2,0,0,77,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,224,0,0,0,7,113,0,2,0,0,0,0,0,0,0,0,132,0,843,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,36,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000036928,0,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,210,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,29,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,12,0,0,0,0,0,0,0,0,0,11,0,111,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,12,0,0,4,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0
10317.000020104,0,0,3,0,135,0,0,8,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,1415,40,0,19,2,0,0,0,0,17,95,19,39,106,57,0,0,20,0,4,6,602,0,448,0,0,0,0,0,0,0,0,0,0,0,3,9,3,15,0,0,0,0,0,0,15,0,103,0,0,14,0,0,0,18,97,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2854,0,0,0,18,0,0,8,0,0,0,0,0,0,0,0,334,3,0,0,0,2,0,0,0,885,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,90,0,1026,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,23,0,0,0,0,0,33,2,0,0,12,505,0,0,0,0,0,9,0,0,0,0,0
10317.000043227,0,0,0,2,81,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,3041,43,0,0,0,0,0,0,0,66,10,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,36,0,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,269,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,100,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10317.000033562,0,0,48,0,28,0,0,184,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,3802,102,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,253,0,4,0,0,0,0,0,0,0,2,0,0,0,0,7,0,3,0,0,0,0,0,0,8,0,3,0,0,15,0,0,196,0,129,102,0,0,0,0,0,0,0,0,2,0,0,0,0,4,630,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1470,52,2,0,0,0,0,0,0,0,61,14,0,0,0,2,0,3,0,0,0,0,5,0,19,0,90,0,324,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,863,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,6,0,0,9
10317.000002906,0,0,0,0,253,0,0,120,0,0,0,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,1899,0,0,35,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,107,0,20,0,0,0,0,0,0,0,0,0,0,0,0,81,24,0,0,0,0,0,0,0,0,0,72,0,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,150,0,2564,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
10317.000023856,0,0,27,0,41,0,0,44,0,106,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,462,108,0,373,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,264,0,44,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000026041,0,0,55,0,80,0,0,9,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,1608,90,0,0,0,0,0,0,0,96,35,214,16,3,2,0,6,115,0,0,0,54,27,464,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,55,0,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,636,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,641,0,0,33,0,3,0,0,0,0,0,0,0,0,0,0,447,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,2,0,0,9,10,0,0,30,97,0,0,0,0,0,17,0,0,0,0,0
10317.000020077,0,0,2,2,1043,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29982,2,3,797,0,0,0,4,0,0,226,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,35,0,0,0,14,278,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1124,0,0,136,8,37,0,0,0,0,0,0,0,0,0,0,5,0,12851,0,0,0,0,0,0,0,0,0,6,199,0,0,0,0,0,0,5828,0,0,3,0,0,86,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0
10317.000034121,0,0,61,0,55,0,0,728,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,4609,0,0,0,0,0,0,0,0,64,20,31,40,22,0,0,0,0,0,26,0,89,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1094,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,675,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,655,0,0,3,0,0,5,0,0,0,5,43,0,0,0,0,0,0,0,0,0,0,0
10317.000014095,4,0,52,4,874,0,0,56,0,0,0,0,385,54,0,0,0,0,0,0,0,0,0,0,0,0,1582,0,0,0,0,0,0,0,0,48,330,0,0,73,0,0,0,0,0,0,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,2,402,0,2,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,78,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6570,0,0,3,0,0,0,0,0,0,0,0,0,0,143,31,0,0,0,2,0,0,0,0,0,2679,0,0,0,27,197,0,3,0,13,0,0,0,0,0,0,908,0,4374,0,0,0,0,0,0,0,0,9,0,30,0,0,0,0,0,0,37,0,0,40,0,0,140,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
10317.000011093,0,0,2,0,122,0,0,48,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,50,4,0,6,0,0,0,0,0,126,4,149,0,3,0,0,0,0,12,0,0,494,3,114,0,0,0,0,0,0,0,26,0,0,0,0,5,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,6,0,0,2,0,0,0,0,0,0,0,561,0,2,0,0,0,0,0,0,0,266,0,0,0,0,18,0,0,0,75,0,0,60,0,0,0,42,0,209,0,0,0,0,0,0,0,21,5,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,8,0,0,2963
10317.000020480,0,0,281,0,1561,0,0,1136,0,0,0,14,38,31,0,0,0,0,0,0,0,0,0,0,0,0,4318,371,0,0,11,0,0,0,0,31,5,0,5,0,0,0,0,0,0,0,0,183,5,380,0,0,0,0,0,0,0,0,0,0,0,5,14,27,5,0,0,0,0,0,0,127,0,3,0,0,31,0,0,0,0,109,7,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1088,0,0,0,105,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1653,0,0,0,54,32,0,22,0,0,0,0,0,0,0,0,3213,0,864,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,900,0,0,0,0,0,66,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
